File,Alias,Question,Answer,Confidence
sample_nocs/0000042631.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Orale, Tablet / Comprimé, 25 mg",82
sample_nocs/0000042631.PDF,species,What is the species?,NA,NA
sample_nocs/0000042631.PDF,noc_date,What is the date of the document?,"January 24, 2024",83
sample_nocs/0000042631.PDF,medicinal_ingredients,What are the medicinal ingredients?,Topiramate / Topiramate,93
sample_nocs/0000042657.PDF,canadian_reference_product,What is the Canadian Reference Product?,REVOLUTION PLUS,99
sample_nocs/0000042657.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000042657.PDF,noc_reason,What was the reason for the submission?,Additional claim / Indication supplémentaire,93
sample_nocs/0000042657.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Marilena Bassi,97
sample_nocs/0000042657.PDF,dossier_id,What is the Dossier Id?,v190913,96
sample_nocs/0000042657.PDF,submission_no,What is the Submission Number?,277223,98
sample_nocs/0000042657.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Zoetis Canada Inc.,75
sample_nocs/0000042657.PDF,product_name,What is the Product name?,REVOLUTION PLUS,99
sample_nocs/0000042657.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Topical, Solution, Sarolaner 10 mg/mL, Selamectin 60 mg/mL",74
sample_nocs/0000042657.PDF,species,What is the species?,Cats / Chats,81
sample_nocs/0000042657.PDF,noc_date,What is the date of the document?,"February 1, 2024 / 1 février 2024",56
sample_nocs/0000042657.PDF,medicinal_ingredients,What are the medicinal ingredients?,"Sarolaner, Selamectin / Sarolaner, Selamectin",85
sample_nocs/0000042837.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000042837.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000042837.PDF,noc_reason,What was the reason for the submission?,Labelling update / Mise a jour de l'étiquetage,49
sample_nocs/0000042837.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Cynthia Colapinto, PhD",57
sample_nocs/0000042837.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000042837.PDF,submission_no,What is the Submission Number?,278877,99
sample_nocs/0000042837.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,"Advanced Accelerator Applications USA, Inc.",88
sample_nocs/0000042837.PDF,product_name,What is the Product name?,Locametz,100
sample_nocs/0000042837.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, IV, PWSO, 25 mcg/vial / N/A, IV, PWSO, 25 mcg/fiole",80
sample_nocs/0000042837.PDF,species,What is the species?,NA,NA
sample_nocs/0000042837.PDF,noc_date,What is the date of the document?,"February 22, 2024",97
sample_nocs/0000042837.PDF,medicinal_ingredients,What are the medicinal ingredients?,Gallium (68Ga) gozetotide / Gallium (68Ga) gozétotide,63
sample_nocs/0000043127.PDF,canadian_reference_product,What is the Canadian Reference Product?,EXELON,57
sample_nocs/0000043127.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,43
sample_nocs/0000043127.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph / Mise a jour of la monographie de produit,38
sample_nocs/0000043127.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,92
sample_nocs/0000043127.PDF,dossier_id,What is the Dossier Id?,HC6-024-e170376,95
sample_nocs/0000043127.PDF,submission_no,What is the Submission Number?,281759,98
sample_nocs/0000043127.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Auro Pharma Inc.,78
sample_nocs/0000043127.PDF,product_name,What is the Product name?,AURO-RIVASTIGMINE,67
sample_nocs/0000043127.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Orale, Capsule / Capsule, 1.5 mg",75
sample_nocs/0000043127.PDF,species,What is the species?,NA,NA
sample_nocs/0000043127.PDF,noc_date,What is the date of the document?,"April 2, 2024",88
sample_nocs/0000043127.PDF,medicinal_ingredients,What are the medicinal ingredients?,Rivastigmine(supplied as Rivastigmine Hydrogen Tartrate)/ Rivastigmine (sous forme de tartrate hydrogéné de rivastigmine),24
sample_nocs/0000043139.PDF,canadian_reference_product,What is the Canadian Reference Product?,"APO-AMOXI, Apotex Inc, Canada",64
sample_nocs/0000043139.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,69
sample_nocs/0000043139.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph / Mise a jour of la monographie de produit,43
sample_nocs/0000043139.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,97
sample_nocs/0000043139.PDF,dossier_id,What is the Dossier Id?,HC6-024-e172363,97
sample_nocs/0000043139.PDF,submission_no,What is the Submission Number?,279783,97
sample_nocs/0000043139.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,JAMP PHARMA CORPORATION,84
sample_nocs/0000043139.PDF,product_name,What is the Product name?,JAMP-AMOXICILLIN,95
sample_nocs/0000043139.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Orale, Capsule / Capsule, 250 mg",55
sample_nocs/0000043139.PDF,species,What is the species?,NA,NA
sample_nocs/0000043139.PDF,noc_date,What is the date of the document?,"March 28, 2024",92
sample_nocs/0000043139.PDF,medicinal_ingredients,What are the medicinal ingredients?,Amoxicillin (supplied as amoxicillin trihydrate) / Amoxicilline (sous forme d'amoxicilline trihydratée),58
sample_nocs/0000043151.PDF,canadian_reference_product,What is the Canadian Reference Product?,"ADEMPAS, Bayer Inc., Canada",70
sample_nocs/0000043151.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,37
sample_nocs/0000043151.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000043151.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,92
sample_nocs/0000043151.PDF,dossier_id,What is the Dossier Id?,e250471,56
sample_nocs/0000043151.PDF,submission_no,What is the Submission Number?,250471,97
sample_nocs/0000043151.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sandoz Canada Inc.,87
sample_nocs/0000043151.PDF,product_name,What is the Product name?,SANDOZ RIOCIGUAT,71
sample_nocs/0000043151.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02533545, Oral/Orale, Tablet/Comprimé, 0.5 mg",62
sample_nocs/0000043151.PDF,species,What is the species?,NA,NA
sample_nocs/0000043151.PDF,noc_date,What is the date of the document?,"April 3, 2024",86
sample_nocs/0000043151.PDF,medicinal_ingredients,What are the medicinal ingredients?,Riociguat,94
sample_nocs/0000043156.PDF,canadian_reference_product,What is the Canadian Reference Product?,"XALATAN, PFIZER CANADA INC, Canada",88
sample_nocs/0000043156.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,54.000003814697266
sample_nocs/0000043156.PDF,noc_reason,What was the reason for the submission?,Product Monograph reformatted to the Master Template/Remise en forme de la monographie de produit selon le modèle principal,66
sample_nocs/0000043156.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,92
sample_nocs/0000043156.PDF,dossier_id,What is the Dossier Id?,HC6-024-e153872,97
sample_nocs/0000043156.PDF,submission_no,What is the Submission Number?,279919,98
sample_nocs/0000043156.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Taro Pharmaceuticals Inc.,92
sample_nocs/0000043156.PDF,product_name,What is the Product name?,TARO-LATANOPROST,90
sample_nocs/0000043156.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Ophthalmic/Ophtalmique, Solution, 50 mcg/mL",61
sample_nocs/0000043156.PDF,species,What is the species?,NA,NA
sample_nocs/0000043156.PDF,noc_date,What is the date of the document?,"April 4, 2024",88
sample_nocs/0000043156.PDF,medicinal_ingredients,What are the medicinal ingredients?,Latanoprost,92
sample_nocs/0000043214.PDF,canadian_reference_product,What is the Canadian Reference Product?,NEXIUM,54.000003814697266
sample_nocs/0000043214.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043214.PDF,noc_reason,What was the reason for the submission?,Update to Labels / Mise / jour des Étiquettes,60.000003814697266
sample_nocs/0000043214.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,95
sample_nocs/0000043214.PDF,dossier_id,What is the Dossier Id?,HC6-024-e166790,92
sample_nocs/0000043214.PDF,submission_no,What is the Submission Number?,277582,98
sample_nocs/0000043214.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Teva Canada Limited,71
sample_nocs/0000043214.PDF,product_name,What is the Product name?,TEVA-ESOMEPRAZOLE,93
sample_nocs/0000043214.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale, Tablet (Delayed-Release)/Comprimé",57
sample_nocs/0000043214.PDF,species,What is the species?,NA,NA
sample_nocs/0000043214.PDF,noc_date,What is the date of the document?,"April 11, 2024",86
sample_nocs/0000043214.PDF,medicinal_ingredients,What are the medicinal ingredients?,Esomeprazole(supplied as Esomeprazole Magnesium Dihydrate)/Esoméprazole(sous forme Ésoméprazole magnésien dihydraté),11
sample_nocs/0000043303.PDF,canadian_reference_product,What is the Canadian Reference Product?,ZITHROMAX,38
sample_nocs/0000043303.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,39
sample_nocs/0000043303.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing Agreement Between Two Manufacturers / Administratif: Accord de licence entre deux fabricants,52.999996185302734
sample_nocs/0000043303.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,93
sample_nocs/0000043303.PDF,dossier_id,What is the Dossier Id?,283128,78
sample_nocs/0000043303.PDF,submission_no,What is the Submission Number?,283128,98
sample_nocs/0000043303.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,/,41
sample_nocs/0000043303.PDF,product_name,What is the Product name?,CIPROFLOXACIN,75
sample_nocs/0000043303.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02547139, oral / orale, tablet / comprimé, 250 mg",88
sample_nocs/0000043303.PDF,species,What is the species?,NA,NA
sample_nocs/0000043303.PDF,noc_date,What is the date of the document?,"April 19, 2024",87
sample_nocs/0000043303.PDF,medicinal_ingredients,What are the medicinal ingredients?,Ciprofloxacin supplied as Ciprofloxacin Hydrochloride / Ciprofloxacine sous forme de chlorhydrate de ciprofloxacine,77
sample_nocs/0000043320.PDF,canadian_reference_product,What is the Canadian Reference Product?,OPSYNVI,68
sample_nocs/0000043320.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043320.PDF,noc_reason,What was the reason for the submission?,Safety updates to the Product Monograph Updates to the package insert,89
sample_nocs/0000043320.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,92
sample_nocs/0000043320.PDF,dossier_id,What is the Dossier Id?,HC6-024-e227269,81
sample_nocs/0000043320.PDF,submission_no,What is the Submission Number?,281575,98
sample_nocs/0000043320.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Janssen Inc,80
sample_nocs/0000043320.PDF,product_name,What is the Product name?,OPSYNVI,80
sample_nocs/0000043320.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale, Tablet/Comprimé, 10 mg / 40 mg",61
sample_nocs/0000043320.PDF,species,What is the species?,NA,NA
sample_nocs/0000043320.PDF,noc_date,What is the date of the document?,"April 26, 2024",84
sample_nocs/0000043320.PDF,medicinal_ingredients,What are the medicinal ingredients?,Macitentan Tadalafil,98
sample_nocs/0000043614.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Diflucan One, Pfizer Canada ULC, Canada",42
sample_nocs/0000043614.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043614.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000043614.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Stephen Norman,97
sample_nocs/0000043614.PDF,dossier_id,What is the Dossier Id?,e272462,77
sample_nocs/0000043614.PDF,submission_no,What is the Submission Number?,272462,98
sample_nocs/0000043614.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,JAMP Pharma Corporation,89
sample_nocs/0000043614.PDF,product_name,What is the Product name?,JAMP FLUCONAZOLE 150 MG,92
sample_nocs/0000043614.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02547864, Oral, Capsule, 150 mg",68
sample_nocs/0000043614.PDF,species,What is the species?,NA,NA
sample_nocs/0000043614.PDF,noc_date,What is the date of the document?,"May 28, 2024",94
sample_nocs/0000043614.PDF,medicinal_ingredients,What are the medicinal ingredients?,Fluconazole,98
sample_nocs/0000043659.PDF,canadian_reference_product,What is the Canadian Reference Product?,"VYVANSE, Takeda Canada Inc., Canada",58
sample_nocs/0000043659.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043659.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000043659.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,91
sample_nocs/0000043659.PDF,dossier_id,What is the Dossier Id?,HC6-024-e257296,52
sample_nocs/0000043659.PDF,submission_no,What is the Submission Number?,265912,97
sample_nocs/0000043659.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sandoz Canada Inc.,86
sample_nocs/0000043659.PDF,product_name,What is the Product name?,SANDOZ LISDEXAMFETAMINE CAPSULES,72
sample_nocs/0000043659.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02546248, Oral / Orale, Capsule / Capsule, 10 mg",49
sample_nocs/0000043659.PDF,species,What is the species?,NA,NA
sample_nocs/0000043659.PDF,noc_date,What is the date of the document?,"June 3, 2024",75
sample_nocs/0000043659.PDF,medicinal_ingredients,What are the medicinal ingredients?,Lisdexamfetamine Dimesylate / Dimésylate de lisdexamfétamine,73
sample_nocs/0000043821.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
sample_nocs/0000043821.PDF,directorate,What is the directorate that approved the submission?,Biologic and Radiopharmaceutical Drugs Directorate,32
sample_nocs/0000043821.PDF,noc_reason,What was the reason for the submission?,Update to the Product Monograph / Mise a jour de la monographie de produit,37
sample_nocs/0000043821.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Sophie Sommerer,98
sample_nocs/0000043821.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000043821.PDF,submission_no,What is the Submission Number?,282933,99
sample_nocs/0000043821.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Gilead Sciences Canada Inc.,84
sample_nocs/0000043821.PDF,product_name,What is the Product name?,Tecartus,97
sample_nocs/0000043821.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, IV, SUS, 1 X 106 chimeric antigen receptor (CAR)-",61
sample_nocs/0000043821.PDF,species,What is the species?,NA,NA
sample_nocs/0000043821.PDF,noc_date,What is the date of the document?,"June 17, 2024",86
sample_nocs/0000043821.PDF,medicinal_ingredients,What are the medicinal ingredients?,brexucabtagene autoleucel / brexucabtagène autoleucel,73
sample_nocs/0000043843.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Maxalt Smelt, Merck Sharp & Dohme BV, Netherlands",88
sample_nocs/0000043843.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,42
sample_nocs/0000043843.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre two fabricants,18
sample_nocs/0000043843.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,95
sample_nocs/0000043843.PDF,dossier_id,What is the Dossier Id?,285994,83
sample_nocs/0000043843.PDF,submission_no,What is the Submission Number?,285994,98
sample_nocs/0000043843.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Mantra Pharma Inc.,48
sample_nocs/0000043843.PDF,product_name,What is the Product name?,M-RIZATRIPTAN ODT,91
sample_nocs/0000043843.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02548801, oral / orale, tablet (orally disintegrating) / comprimé (a désintégration orale), 5 mg",47
sample_nocs/0000043843.PDF,species,What is the species?,NA,NA
sample_nocs/0000043843.PDF,noc_date,What is the date of the document?,"June 20, 2024",74
sample_nocs/0000043843.PDF,medicinal_ingredients,What are the medicinal ingredients?,Rizatriptan Benzoate / sous forme de benzoate de rizatriptan,86
sample_nocs/0000043854.PDF,canadian_reference_product,What is the Canadian Reference Product?,PROMETRIUM,47
sample_nocs/0000043854.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043854.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000043854.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,89
sample_nocs/0000043854.PDF,dossier_id,What is the Dossier Id?,HC6-024-e275519,97
sample_nocs/0000043854.PDF,submission_no,What is the Submission Number?,281421,99
sample_nocs/0000043854.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Accord Healthcare Inc.,52.999996185302734
sample_nocs/0000043854.PDF,product_name,What is the Product name?,ACH-PROGESTERONE,91
sample_nocs/0000043854.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02549158, Oral / Orale, Capsule / Capsule, 100 mg",55
sample_nocs/0000043854.PDF,species,What is the species?,NA,NA
sample_nocs/0000043854.PDF,noc_date,What is the date of the document?,"June 25, 2024",85
sample_nocs/0000043854.PDF,medicinal_ingredients,What are the medicinal ingredients?,Progesterone / Progestérone,58.999996185302734
sample_nocs/0000043959.PDF,canadian_reference_product,What is the Canadian Reference Product?,Argatroban,52
sample_nocs/0000043959.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043959.PDF,noc_reason,What was the reason for the submission?,Product Monograph reformatted to the Master Template / Reformatage of the monographie de produit vers le modèle principal,12
sample_nocs/0000043959.PDF,approving_dg,What is the name of the Director General that signed this NOC?,NA,NA
sample_nocs/0000043959.PDF,dossier_id,What is the Dossier Id?,HC6-024-e127236,93
sample_nocs/0000043959.PDF,submission_no,What is the Submission Number?,282415,99
sample_nocs/0000043959.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Sandoz Canada Inc.,80
sample_nocs/0000043959.PDF,product_name,What is the Product name?,Argatroban,58
sample_nocs/0000043959.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02548968, Intravenous/Intraveineuse, Solution, 1 mg / mL",37
sample_nocs/0000043959.PDF,species,What is the species?,NA,NA
sample_nocs/0000043959.PDF,noc_date,What is the date of the document?,"July 5, 2024",76
sample_nocs/0000043959.PDF,medicinal_ingredients,What are the medicinal ingredients?,Argatroban,96
sample_nocs/0000043965.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Uloric, Takeda Canada Inc., Canada",39
sample_nocs/0000043965.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000043965.PDF,noc_reason,What was the reason for the submission?,Administrative: Licensing Agreement between two manufacturers / Administratif: Accord de licence entre two fabricants,20
sample_nocs/0000043965.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,94
sample_nocs/0000043965.PDF,dossier_id,What is the Dossier Id?,e286201,52
sample_nocs/0000043965.PDF,submission_no,What is the Submission Number?,286201,93
sample_nocs/0000043965.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Mantra Pharma Inc.,52.999996185302734
sample_nocs/0000043965.PDF,product_name,What is the Product name?,M-FEBUXOSTAT,95
sample_nocs/0000043965.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02549425, oral / orale, tablet / comprimé, 80 mg",63
sample_nocs/0000043965.PDF,species,What is the species?,NA,NA
sample_nocs/0000043965.PDF,noc_date,What is the date of the document?,"July 5, 2024",68
sample_nocs/0000043965.PDF,medicinal_ingredients,What are the medicinal ingredients?,Febuxostat supplied as Febuxostat Hemihydrate / Fébuxostat sous forme de hémihydrate de fébuxostat,43
sample_nocs/0000044195.PDF,canadian_reference_product,What is the Canadian Reference Product?,TABRECTA,82
sample_nocs/0000044195.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,55
sample_nocs/0000044195.PDF,noc_reason,What was the reason for the submission?,Addition of a manufacturing site and/or manufacturer involving production of the drug substance / Ajout d'un site de fabrication or d'un fabricant impliquant la fabrication of the substance médicamenteuse,12
sample_nocs/0000044195.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,92
sample_nocs/0000044195.PDF,dossier_id,What is the Dossier Id?,HC6-024-e251588,97
sample_nocs/0000044195.PDF,submission_no,What is the Submission Number?,283876,98
sample_nocs/0000044195.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Novartis Pharmaceuticals Canada Inc.,85
sample_nocs/0000044195.PDF,product_name,What is the Product name?,TABRECTA,94
sample_nocs/0000044195.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral/Orale, Tablet/Comprimé, 150 mg",75
sample_nocs/0000044195.PDF,species,What is the species?,NA,NA
sample_nocs/0000044195.PDF,noc_date,What is the date of the document?,"July 29, 2024",82
sample_nocs/0000044195.PDF,medicinal_ingredients,What are the medicinal ingredients?,Capmatinib (supplied as capmatinib hydrochloride / sous forme de chlorhydrate de capmatinib),55
sample_nocs/0000044412.PDF,canadian_reference_product,What is the Canadian Reference Product?,"IVOMEC (DIN 00630470, Merial Canada Inc.)",48
sample_nocs/0000044412.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000044412.PDF,noc_reason,What was the reason for the submission?,Administrative Additional Product Name / Administratif Nom complémentaire de produit,78
sample_nocs/0000044412.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Marilena Bassi,96
sample_nocs/0000044412.PDF,dossier_id,What is the Dossier Id?,v286927,92
sample_nocs/0000044412.PDF,submission_no,What is the Submission Number?,286927,98
sample_nocs/0000044412.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,BIMEDA-MTC ANIMAL HEALTH INC,95
sample_nocs/0000044412.PDF,product_name,What is the Product name?,SOLMECTIN INJECTION FOR CATTLE AND SWINE,91
sample_nocs/0000044412.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02551179, Subcutaneous, Solution, 10 mg/mL",62
sample_nocs/0000044412.PDF,species,What is the species?,"Catlle, Swine / Bovins, Porcs",92
sample_nocs/0000044412.PDF,noc_date,What is the date of the document?,"August 26, 2024 / 26 août 2024",47
sample_nocs/0000044412.PDF,medicinal_ingredients,What are the medicinal ingredients?,Ivermectin / Ivermectin,93
sample_nocs/0000044440.PDF,canadian_reference_product,What is the Canadian Reference Product?,"Apresoline, SteriMax Inc., Canada",36
sample_nocs/0000044440.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,50
sample_nocs/0000044440.PDF,noc_reason,What was the reason for the submission?,Administrative,58
sample_nocs/0000044440.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,98
sample_nocs/0000044440.PDF,dossier_id,What is the Dossier Id?,e269453,69
sample_nocs/0000044440.PDF,submission_no,What is the Submission Number?,288891,97
sample_nocs/0000044440.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Eugia Pharma Inc.,60.000003814697266
sample_nocs/0000044440.PDF,product_name,What is the Product name?,"Hydralazine Hydrochloride InJECTION, USP / Chlorhydrate d'hydralazine InJECTION, USP",6
sample_nocs/0000044440.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, intravenous / intraveineuse, solution, 20 mg/mL",77
sample_nocs/0000044440.PDF,species,What is the species?,NA,NA
sample_nocs/0000044440.PDF,noc_date,What is the date of the document?,"August 27, 2024",86
sample_nocs/0000044440.PDF,medicinal_ingredients,What are the medicinal ingredients?,Hydralazine Hydrochloride / Chlorhydrate d'hydralazine,75
sample_nocs/0000044452.PDF,canadian_reference_product,What is the Canadian Reference Product?,Neulasta (pegfilgrastim),46
sample_nocs/0000044452.PDF,directorate,What is the directorate that approved the submission?,NA,NA
sample_nocs/0000044452.PDF,noc_reason,What was the reason for the submission?,NA,NA
sample_nocs/0000044452.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Sophie Sommerer,99
sample_nocs/0000044452.PDF,dossier_id,What is the Dossier Id?,NA,NA
sample_nocs/0000044452.PDF,submission_no,What is the Submission Number?,262990,98
sample_nocs/0000044452.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Lupin Pharma Canada Limited,94
sample_nocs/0000044452.PDF,product_name,What is the Product name?,Armlupeg,97
sample_nocs/0000044452.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","02550857, SC, SOL, 6 mg / 0.6 mL (10mg/mL)",63
sample_nocs/0000044452.PDF,species,What is the species?,Pegfilgrastim,78
sample_nocs/0000044452.PDF,noc_date,What is the date of the document?,"August 16, 2024",87
sample_nocs/0000044452.PDF,medicinal_ingredients,What are the medicinal ingredients?,Pegfilgrastim,81
sample_nocs/0000044552.PDF,canadian_reference_product,What is the Canadian Reference Product?,"BRIVLERA, UCB Canada Inc., Canada",31
sample_nocs/0000044552.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,48
sample_nocs/0000044552.PDF,noc_reason,What was the reason for the submission?,Updates to the Product Monograph / Mise a jour de la monographie de produit,48
sample_nocs/0000044552.PDF,approving_dg,What is the name of the Director General that signed this NOC?,Karen Reynolds,90
sample_nocs/0000044552.PDF,dossier_id,What is the Dossier Id?,HC6-024-e261716,97
sample_nocs/0000044552.PDF,submission_no,What is the Submission Number?,283462,98
sample_nocs/0000044552.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Auro Pharma Inc.,75
sample_nocs/0000044552.PDF,product_name,What is the Product name?,AURO-BRIVARACETAM,58
sample_nocs/0000044552.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, Oral / Orale, Tablet / Comprimé, 50 mg",79
sample_nocs/0000044552.PDF,species,What is the species?,NA,NA
sample_nocs/0000044552.PDF,noc_date,What is the date of the document?,"September 10, 2024",88
sample_nocs/0000044552.PDF,medicinal_ingredients,What are the medicinal ingredients?,Brivaracetam / Brivaracétam,87
sample_nocs/0000044578.PDF,canadian_reference_product,What is the Canadian Reference Product?,"NEURONTIN (Capsule), Parke-Davis, Division of Warner-Canada",25
sample_nocs/0000044578.PDF,directorate,What is the directorate that approved the submission?,Pharmaceutical Drugs Directorate,48
sample_nocs/0000044578.PDF,noc_reason,What was the reason for the submission?,Administrative: Update to labelling (to match Licensor) / Administratif: Mise a jour de l'étiquetage (pour correspondre au concédant),15.000000953674316
sample_nocs/0000044578.PDF,approving_dg,What is the name of the Director General that signed this NOC?,"Tanya Ramsamy, Ph.D.",28
sample_nocs/0000044578.PDF,dossier_id,What is the Dossier Id?,e188501,94
sample_nocs/0000044578.PDF,submission_no,What is the Submission Number?,289479,98
sample_nocs/0000044578.PDF,manufacturer_name,Who is the Sponsor/Manufacturer?,Laboratoire Riva Inc.,89
sample_nocs/0000044578.PDF,product_name,What is the Product name?,RIVA-GABAPENTIN,94
sample_nocs/0000044578.PDF,din_route_form_strength,"What is the Drug Identification Number, Route, Form and Strength?","N/A, oral / orale, capsule, 100 mg",90
sample_nocs/0000044578.PDF,species,What is the species?,NA,NA
sample_nocs/0000044578.PDF,noc_date,What is the date of the document?,"September 09, 2024",77
sample_nocs/0000044578.PDF,medicinal_ingredients,What are the medicinal ingredients?,Gabapentin / Gabapentine,95
sample_nocs/0000044631.PDF,canadian_reference_product,What is the Canadian Reference Product?,NA,NA
