file,resp_json,data_found,reason,dossier_id,submission_no,date,product_name,medicinal_ingredients,reason_for_submission,species,drug_identification_number_route_form_strength,canadian_reference_product,manufacturer_name,manufacturer_street,manufacturer_city,manufacturer_province,manufacturer_country,manufacturer_postal_code,authorizing_official_name,authorizing_official_title,authorizing_official_division,authorizing_official_directorate
https://pdf.hres.ca/noc_pm/0000001050.PDF,"{
  ""data_found"": false,
  ""reason"": ""The provided text is consumer information (part III of the product monograph) and does not contain the full Notice of Compliance (NOC) details required. It references an NOC issued on August 27, 2007, but does not include the required fields such as dossier_id, submission_no, manufacturer address, date, product_name, medicinal_ingredients, reason_for_submission, species, drug_identification_number_route_form_strength, canadian_reference_product, or authorizing_official. The text is insufficient to extract a complete NOC record."",
  ""partial_data"": {
    ""product_name"": ""ZELDOX*"",
    ""medicinal_ingredients"": ""chlorhydrate de ziprasidone monohydraté"",
    ""strength"": ""20, 40, 60 et 80 mg/capsule"",
    ""manufacturer"": {
      ""name"": ""Pfizer Canada Inc.""
    },
    ""date"": ""27 août 2007"",
    ""drug_identification_number_route_form_strength"": ""N° de contrôle de la présentation 078188"",
    ""reason_for_submission"": ""Renseignements pour le consommateur (partie III) de la monographie de produit ZELDOX""
  }
}",FALSE,"The provided text is consumer information (part III of the product monograph) and does not contain the full Notice of Compliance (NOC) details required. It references an NOC issued on August 27, 2007, but does not include the required fields such as dossier_id, submission_no, manufacturer address, date, product_name, medicinal_ingredients, reason_for_submission, species, drug_identification_number_route_form_strength, canadian_reference_product, or authorizing_official. The text is insufficient to extract a complete NOC record.",NA,NA,27 août 2007,ZELDOX*,chlorhydrate de ziprasidone monohydraté,Renseignements pour le consommateur (partie III) de la monographie de produit ZELDOX,NA,N° de contrôle de la présentation 078188,NA,Pfizer Canada Inc.,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://pdf.hres.ca/noc_pm/0000001260.PDF,"{
  ""data_found"": false,
  ""reason"": ""The provided text contains consumer information and a disclaimer about the notice of compliance, but does not include the structured notice of compliance details (e.g., dossier ID, submission number, manufacturer address, date, product name, medicinal ingredients, reason for submission, species, drug identification number, Canadian reference product, or authorizing official). The only date mentioned (28 octobre 2008) is referenced as the date the notice was issued, but no other required fields are present."",
  ""partial_data"": {
    ""date"": ""28 octobre 2008"",
    ""product_name"": ""OLMETECMD olmésartan médoxomil 5, 20 et 40 mg comprimés"",
    ""manufacturer"": {
      ""name"": ""Schering-Plough Canada Inc.""
    }
  }
}",FALSE,"The provided text contains consumer information and a disclaimer about the notice of compliance, but does not include the structured notice of compliance details (e.g., dossier ID, submission number, manufacturer address, date, product name, medicinal ingredients, reason for submission, species, drug identification number, Canadian reference product, or authorizing official). The only date mentioned (28 octobre 2008) is referenced as the date the notice was issued, but no other required fields are present.",NA,NA,28 octobre 2008,"OLMETECMD olmésartan médoxomil 5, 20 et 40 mg comprimés",NA,NA,NA,NA,NA,Schering-Plough Canada Inc.,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://pdf.hres.ca/noc_pm/0000001281.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""110853"",
  ""submission_no"": ""9427-G0588/1-25"",
  ""manufacturer"": {
    ""name"": ""Galderma Canada Inc."",
    ""street"": ""105 Commerce Valley Drive West"",
    ""city"": ""Thornhill"",
    ""province"": ""Ontario"",
    ""country"": """",
    ""postal_code"": ""L3T 7W3""
  },
  ""date"": ""FEB 26 2009"",
  ""product_name"": ""METVIX"",
  ""medicinal_ingredients"": ""methyl aminoolevulinate (supplied as methyl aminoolevulinate hydrochloride)"",
  ""reason_for_submission"": ""Antineoplastic agent"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02232373, Topical, Cream, 168mg/g"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma, MD MPH FRCP(C)"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,110853,9427-G0588/1-25,FEB 26 2009,METVIX,methyl aminoolevulinate (supplied as methyl aminoolevulinate hydrochloride),Antineoplastic agent,,"02232373, Topical, Cream, 168mg/g",,Galderma Canada Inc.,105 Commerce Valley Drive West,Thornhill,Ontario,,L3T 7W3,"Supriya Sharma, MD MPH FRCP(C)",Director General / Directrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000001316.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""9460-N0766-020,-521,-522,-523"",
  ""submission_no"": ""2006081A, 2006082A, 2006083A, 2006084A"",
  ""manufacturer"": {
    ""name"": ""Notbrook Laboratories Ltd."",
    ""street"": ""Station Works"",
    ""city"": ""Carrigleagh Road"",
    ""province"": ""Northern Ireland"",
    ""country"": ""BT35 6JP"",
    ""postal_code"": """"
  },
  ""date"": ""March 13, 2009"",
  ""product_name"": ""Norocob"",
  ""medicinal_ingredients"": ""Amoxicillin (as amoxicillin trihydrate) 100 mg/tab. Clavulanate acid (as clavulanate potassium) 50 mg/tab"",
  ""reason_for_submission"": """",
  ""species"": ""Cats (82.5 mg only), dogs (62.5 mg, 125 mg, 250 mg, 375 mg)"",
  ""drug_identification_number_route_form_strength"": ""02323850, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 50 mg/tab. Clavulanate acid (as clavulanate potassium) 12.5 mg/tab 02323899, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 100 mg/tab. Clavulanate acid (as clavulanate potassium) 25 mg/tab 02323877, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 200 mg/tab. Clavulanate acid (as clavulanate potassium) 50 mg/tab 02323893, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 300 mg/tab. Clavulanate acid (as clavulanate potassium) 75 mg/tab"",
  ""canadian_reference_product"": ""Clavimax Tablets, Pfizer Canada Inc., Animal Health Group, Canada"",
  ""authorizing_official"": {
    ""name"": ""D. Ian Alexander, DVM, PhD"",
    ""title"": ""ADirector General, Veterinary Drugs Directorate"",
    ""division"": ""Direction des médicaments vétérinaires"",
    ""directorate"": """"
  }
}",TRUE,NA,"9460-N0766-020,-521,-522,-523","2006081A, 2006082A, 2006083A, 2006084A","March 13, 2009",Norocob,Amoxicillin (as amoxicillin trihydrate) 100 mg/tab. Clavulanate acid (as clavulanate potassium) 50 mg/tab,,"Cats (82.5 mg only), dogs (62.5 mg, 125 mg, 250 mg, 375 mg)","02323850, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 50 mg/tab. Clavulanate acid (as clavulanate potassium) 12.5 mg/tab 02323899, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 100 mg/tab. Clavulanate acid (as clavulanate potassium) 25 mg/tab 02323877, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 200 mg/tab. Clavulanate acid (as clavulanate potassium) 50 mg/tab 02323893, Oral, Tablet, Amoxicillin (as amoxicillin trihydrate) 300 mg/tab. Clavulanate acid (as clavulanate potassium) 75 mg/tab","Clavimax Tablets, Pfizer Canada Inc., Animal Health Group, Canada",Notbrook Laboratories Ltd.,Station Works,Carrigleagh Road,Northern Ireland,BT35 6JP,,"D. Ian Alexander, DVM, PhD","ADirector General, Veterinary Drugs Directorate",Direction des médicaments vétérinaires,
https://pdf.hres.ca/noc_pm/0000001517.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""130072"",
  ""submission_no"": ""130072"",
  ""manufacturer"": {
    ""name"": ""Paldit Labs Inc."",
    ""street"": ""611 Royalmount Ave."",
    ""city"": ""Montreal"",
    ""province"": ""PQ"",
    ""country"": ""Canada"",
    ""postal_code"": ""H4P 2T4""
  },
  ""date"": ""JUN 0 3 2009"",
  ""product_name"": ""LOCACORTEN VIOFORM EARDROPS"",
  ""medicinal_ingredients"": ""Flumethasone Pivalate / Clioquinol"",
  ""reason_for_submission"": ""Manufacturer Name Change"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""00074454 (OT DPS, Flumethasone Pivalate 0.02% / Clioquinol 1%)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products"",
    ""directorate"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,130072,130072,JUN 0 3 2009,LOCACORTEN VIOFORM EARDROPS,Flumethasone Pivalate / Clioquinol,Manufacturer Name Change,,"00074454 (OT DPS, Flumethasone Pivalate 0.02% / Clioquinol 1%)",,Paldit Labs Inc.,611 Royalmount Ave.,Montreal,PQ,Canada,H4P 2T4,Supriya Sharma,Director General / Directrice générale,Therapeutic Products,Therapeutic Products Directorate / Direction des produits thérapeutiques
https://pdf.hres.ca/noc_pm/0000001527.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""120534"",
  ""submission_no"": """",
  ""manufacturer"": {
    ""name"": ""Shire Canada Inc."",
    ""street"": """",
    ""city"": """",
    ""province"": """",
    ""country"": ""Canada"",
    ""postal_code"": """"
  },
  ""date"": ""18 mars 2009"",
  ""product_name"": ""VYVANSEMC"",
  ""medicinal_ingredients"": ""dimésylate de lisdexamfétamine"",
  ""reason_for_submission"": ""traitement du trouble déficitaire de l’attention (TDAH) chez les enfants de 6 à 12 ans"",
  ""species"": ""enfants de 6 à 12 ans"",
  ""drug_identification_number_route_form_strength"": ""Dimésylate de lisdexamfétamine, 30 mg et 50 mg, capsules"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Santé Canada"",
    ""title"": """",
    ""division"": """",
    ""directorate"": """"
  }
}",TRUE,NA,120534,,18 mars 2009,VYVANSEMC,dimésylate de lisdexamfétamine,traitement du trouble déficitaire de l’attention (TDAH) chez les enfants de 6 à 12 ans,enfants de 6 à 12 ans,"Dimésylate de lisdexamfétamine, 30 mg et 50 mg, capsules",,Shire Canada Inc.,,,,Canada,,Santé Canada,,,
https://pdf.hres.ca/noc_pm/0000001624.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""942-M25621-35"",
  ""submission_no"": ""129658"",
  ""manufacturer"": {
    ""name"": ""Mylan Pharmaceuticals LLC"",
    ""street"": ""85 Advance Rd"",
    ""city"": ""Etobicoke"",
    ""province"": ""ON"",
    ""country"": ""Canada"",
    ""postal_code"": ""M9Z 2S6""
  },
  ""date"": ""JUN 2 9 2009"",
  ""product_name"": ""MYLAN-BECLO AQ"",
  ""medicinal_ingredients"": ""Beclomethasone Dipropionate"",
  ""reason_for_submission"": ""Corticosteroid for Nasal Use"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""G2172712 (NAS,AEM,SUS, 50 mcg/ACT)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Barbara Benning"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,942-M25621-35,129658,JUN 2 9 2009,MYLAN-BECLO AQ,Beclomethasone Dipropionate,Corticosteroid for Nasal Use,,"G2172712 (NAS,AEM,SUS, 50 mcg/ACT)",,Mylan Pharmaceuticals LLC,85 Advance Rd,Etobicoke,ON,Canada,M9Z 2S6,Barbara Benning,Director General / Directrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000001663.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""130811"",
  ""submission_no"": ""9427-M2552/1-93"",
  ""manufacturer"": {
    ""name"": ""Mylan Pharmaceuticals ULC"",
    ""street"": ""65 Advance Rd."",
    ""city"": ""Etobicoke"",
    ""province"": ""ON"",
    ""country"": ""Canada"",
    ""postal_code"": ""M9W 2S6""
  },
  ""date"": ""JUL 0 8 2009"",
  ""product_name"": ""MYLAN-ETIDRONATE"",
  ""medicinal_ingredients"": ""Etidronate Disodium"",
  ""reason_for_submission"": ""Manufacturer and Product Name Change"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02245330 (ORL_TAB, 200 mg)"",
  ""canadian_reference_product"": ""Didronel, Proder & Gamble Pharmaceuticals Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,130811,9427-M2552/1-93,JUL 0 8 2009,MYLAN-ETIDRONATE,Etidronate Disodium,Manufacturer and Product Name Change,,"02245330 (ORL_TAB, 200 mg)","Didronel, Proder & Gamble Pharmaceuticals Canada Inc., Canada",Mylan Pharmaceuticals ULC,65 Advance Rd.,Etobicoke,ON,Canada,M9W 2S6,Supriya Sharma,Director General / Directrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000001689.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""089371"",
  ""submission_no"": ""089371"",
  ""manufacturer"": {
    ""name"": ""ratiopharm inc."",
    ""street"": ""17 800 rue Lapicque"",
    ""city"": ""MIRABEL"",
    ""province"": ""Quebec"",
    ""country"": ""Canada"",
    ""postal_code"": ""J7J 1P3""
  },
  ""date"": ""JUL 0 9 2009"",
  ""product_name"": ""RATIO-AMLODIPINE"",
  ""medicinal_ingredients"": ""Amlodipine (supplied as amlodipine besylate)"",
  ""reason_for_submission"": ""This is to notify you that, pursuant to section C.08.004 of the Food and Drug Regulations, the above abbreviated new drug submission complies with the requirements of sections C.08.002 and C.08.005.1 of the Regulations. As a manufacturer, you are further reminded of your obligations under C.08.002(1)(d), C.08.007 and C.08.008. These obligations are detailed on the reverse of this notice."",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02259606 - ORL, TAB, 5mg 02259613 - ORL, TAB, 10mg"",
  ""canadian_reference_product"": ""Norvasc, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma, MD MPH FRCP(C)"",
    ""title"": ""Director General / Directeur général"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,089371,089371,JUL 0 9 2009,RATIO-AMLODIPINE,Amlodipine (supplied as amlodipine besylate),"This is to notify you that, pursuant to section C.08.004 of the Food and Drug Regulations, the above abbreviated new drug submission complies with the requirements of sections C.08.002 and C.08.005.1 of the Regulations. As a manufacturer, you are further reminded of your obligations under C.08.002(1)(d), C.08.007 and C.08.008. These obligations are detailed on the reverse of this notice.",,"02259606 - ORL, TAB, 5mg 02259613 - ORL, TAB, 10mg","Norvasc, Pfizer Canada Inc., Canada",ratiopharm inc.,17 800 rue Lapicque,MIRABEL,Quebec,Canada,J7J 1P3,"Supriya Sharma, MD MPH FRCP(C)",Director General / Directeur général,Therapeutic Products Directorate / Direction des produits thérapeutiques,NA
https://pdf.hres.ca/noc_pm/0000001694.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""124448"",
  ""submission_no"": """",
  ""manufacturer"": {
    ""name"": ""Bayer Inc."",
    ""street"": ""77 Bellfield Road"",
    ""city"": ""Toronto"",
    ""province"": ""ON"",
    ""country"": ""Canada"",
    ""postal_code"": ""M8W 1G6""
  },
  ""date"": ""JUL 6 7 2009"",
  ""product_name"": ""KOGENATE® FS"",
  ""medicinal_ingredients"": ""Antihemophilic Factor (Recombinant) / Facteur antihémophiliq (Recombina)"",
  ""reason_for_submission"": ""Revision to Product Monograph / Révision à la Monographie du produit"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""N/A, Intravenous, Lyophilized Powder for Injection, 250 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 500 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 1000 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 2000 IU/vial"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Ewyn Griffith"",
    ""title"": ""Director-General / Directeur général"",
    ""division"": ""Biologics and Genetic Therapies Directorate / Direction des produits biologiques et thérapies génétiques""
  }
}",TRUE,NA,124448,,JUL 6 7 2009,KOGENATE® FS,Antihemophilic Factor (Recombinant) / Facteur antihémophiliq (Recombina),Revision to Product Monograph / Révision à la Monographie du produit,,"N/A, Intravenous, Lyophilized Powder for Injection, 250 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 500 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 1000 IU/vial / N/A, Intravenous, Lyophilized Powder for Injection, 2000 IU/vial",,Bayer Inc.,77 Bellfield Road,Toronto,ON,Canada,M8W 1G6,Ewyn Griffith,Director-General / Directeur général,Biologics and Genetic Therapies Directorate / Direction des produits biologiques et thérapies génétiques,NA
https://pdf.hres.ca/noc_pm/0000001957.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""9427-P1912-90"",
  ""submission_no"": ""129774"",
  ""manufacturer"": {
    ""name"": ""ProDac Ltée"",
    ""street"": ""2925 boul Industriel"",
    ""city"": ""Laval PQ"",
    ""province"": ""H7L 3W9"",
    ""country"": """",
    ""postal_code"": """"
  },
  ""date"": ""SEP 2 2 2009"",
  ""product_name"": ""AMOXI-CLAV"",
  ""medicinal_ingredients"": ""Amoxicillin supplied as Amoxicillin Trihydrate / Clavulanic Acid supplied as Potassium Clavulanate"",
  ""reason_for_submission"": ""New Manufacturer and Product Name"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02328507 (ORL,TAB, Amoxicillin 250mg / Clavulanic Acid 125 mg) 02328515 (ORL,TAB, Amoxicillin 500 mg / Clavulanic Acid 125 mg) 02328523 (ORL,TAB, Amoxicillin 875 mg / Clavulanic Acid 125 mg)"",
  ""canadian_reference_product"": ""Clavulin, SmithKline Beecham Pharma, Division of SmithKline Beecham Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. Supriya Sharma"",
    ""title"": ""Director General / Direction générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,9427-P1912-90,129774,SEP 2 2 2009,AMOXI-CLAV,Amoxicillin supplied as Amoxicillin Trihydrate / Clavulanic Acid supplied as Potassium Clavulanate,New Manufacturer and Product Name,,"02328507 (ORL,TAB, Amoxicillin 250mg / Clavulanic Acid 125 mg) 02328515 (ORL,TAB, Amoxicillin 500 mg / Clavulanic Acid 125 mg) 02328523 (ORL,TAB, Amoxicillin 875 mg / Clavulanic Acid 125 mg)","Clavulin, SmithKline Beecham Pharma, Division of SmithKline Beecham Inc., Canada",ProDac Ltée,2925 boul Industriel,Laval PQ,H7L 3W9,,,Dr. Supriya Sharma,Director General / Direction générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000002012.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""9427-M2283/1-22"",
  ""submission_no"": ""132913"",
  ""manufacturer"": {
    ""name"": ""MIV Therapeutics Inc."",
    ""street"": ""6111 Royalmount Ave,"",
    ""city"": ""Montreal"",
    ""province"": ""PQ"",
    ""country"": ""Canada"",
    ""postal_code"": ""H4P 2T4""
  },
  ""date"": ""OCT 5 2009"",
  ""product_name"": ""AVENTYL"",
  ""medicinal_ingredients"": ""Nortriptyline supplied as Nortriptyline Hydrochloride"",
  ""reason_for_submission"": ""Manufacturer Name Change"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""00015229 (ORL,CAP, 10 mg) 00015237 (ORL,CAP, 25 mg)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma MD MPH FRCPC"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,9427-M2283/1-22,132913,OCT 5 2009,AVENTYL,Nortriptyline supplied as Nortriptyline Hydrochloride,Manufacturer Name Change,,"00015229 (ORL,CAP, 10 mg) 00015237 (ORL,CAP, 25 mg)",,MIV Therapeutics Inc.,"6111 Royalmount Ave,",Montreal,PQ,Canada,H4P 2T4,Supriya Sharma MD MPH FRCPC,Director General / Directrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000002087.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""133073"",
  ""submission_no"": ""133073"",
  ""manufacturer"": {
    ""name"": ""Sandoz Canada Inc."",
    ""street"": ""145 Jules-Léger"",
    ""city"": ""Boucherville"",
    ""province"": ""QC"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 7K8""
  },
  ""date"": ""OCT 2 1 2009"",
  ""product_name"": ""CIPROFLOXACIN"",
  ""medicinal_ingredients"": ""Ciprofloxacin supplied as Ciprofloxacin Hydrochloride"",
  ""reason_for_submission"": ""Additional Product Name"",
  ""species"": ""Antibacterial Agent"",
  ""drug_identification_number_route_form_strength"": ""02335352 (ORL,TAB, 250 mg) 02335380 (ORL,TAB, 600 mg) 02335379 (ORL,TAB, 750 mg)"",
  ""canadian_reference_product"": ""Ciproby, Bayer AG, Germany"",
  ""authorizing_official"": {
    ""name"": ""Dr. SUPRIYA SHARMA"",
    ""title"": ""Director General / Direcctrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques""
  }
}",TRUE,NA,133073,133073,OCT 2 1 2009,CIPROFLOXACIN,Ciprofloxacin supplied as Ciprofloxacin Hydrochloride,Additional Product Name,Antibacterial Agent,"02335352 (ORL,TAB, 250 mg) 02335380 (ORL,TAB, 600 mg) 02335379 (ORL,TAB, 750 mg)","Ciproby, Bayer AG, Germany",Sandoz Canada Inc.,145 Jules-Léger,Boucherville,QC,Canada,J4B 7K8,Dr. SUPRIYA SHARMA,Director General / Direcctrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,Therapeutic Products Directorate / Direction des produits thérapeutiques
https://pdf.hres.ca/noc_pm/0000002092.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""9427-J0559/4-25"",
  ""submission_no"": ""131627"",
  ""manufacturer"": {
    ""name"": ""JAMP Pharma Corporation"",
    ""street"": ""1380 Newton, Unit 203"",
    ""city"": ""Boucherville"",
    ""province"": ""PQ"",
    ""country"": ""Canada"",
    ""postal_code"": ""J4B 6H2""
  },
  ""date"": ""21 SEP. 2009"",
  ""product_name"": ""JAMP-AMLODIPINE"",
  ""medicinal_ingredients"": ""Amlodipine supplied as Amlodipine Besylate"",
  ""reason_for_submission"": ""New Manufacturer and Product Name"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""02331071 (CRl, TAB, 5 mg) 02331058 (CRl, TAB, 10 mg)"",
  ""canadian_reference_product"": ""Novasc, Pfizer Canada Inc., Canada"",
  ""authorizing_official"": {
    ""name"": ""Dr. SUPRIYA SHARMA"",
    ""title"": ""Director General / Directrice générale"",
    ""division"": ""Therapeutic Products Directorate / Direction des produits thérapeutiques"",
    ""directorate"": """"
  }
}",TRUE,NA,9427-J0559/4-25,131627,21 SEP. 2009,JAMP-AMLODIPINE,Amlodipine supplied as Amlodipine Besylate,New Manufacturer and Product Name,,"02331071 (CRl, TAB, 5 mg) 02331058 (CRl, TAB, 10 mg)","Novasc, Pfizer Canada Inc., Canada",JAMP Pharma Corporation,"1380 Newton, Unit 203",Boucherville,PQ,Canada,J4B 6H2,Dr. SUPRIYA SHARMA,Director General / Directrice générale,Therapeutic Products Directorate / Direction des produits thérapeutiques,
https://pdf.hres.ca/noc_pm/0000002133.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""120462"",
  ""submission_no"": """",
  ""manufacturer"": {
    ""name"": ""EUSA Pharma SAS"",
    ""street"": ""Les jardins d'Éole"",
    ""city"": ""Limanest"",
    ""province"": """",
    ""country"": ""FRANCE"",
    ""postal_code"": ""99700""
  },
  ""date"": ""APR 17 2003"",
  ""product_name"": ""KIDROLASE"",
  ""medicinal_ingredients"": ""Asparaginase"",
  ""reason_for_submission"": ""Manufacturer Name Change / Changement dans le nom d'un fabricant"",
  ""species"": """",
  ""drug_identification_number_route_form_strength"": ""01926438 (IM,IV,PWSO, 10000 Unit/Vial)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Elwyn Griffiths"",
    ""title"": ""ADirector General / Directeur général par intérim"",
    ""division"": ""Biologics and Genetic Therapies Directorate / Direction des produits biologiques et thérapies génétiques"",
    ""directorate"": """"
  }
}",TRUE,NA,120462,,APR 17 2003,KIDROLASE,Asparaginase,Manufacturer Name Change / Changement dans le nom d'un fabricant,,"01926438 (IM,IV,PWSO, 10000 Unit/Vial)",,EUSA Pharma SAS,Les jardins d'Éole,Limanest,,FRANCE,99700,Elwyn Griffiths,ADirector General / Directeur général par intérim,Biologics and Genetic Therapies Directorate / Direction des produits biologiques et thérapies génétiques,
https://pdf.hres.ca/noc_pm/0000002162.PDF,"{
  ""data_found"": true,
  ""dossier_id"": ""121722"",
  ""submission_no"": ""121722"",
  ""manufacturer"": {
    ""name"": ""Novopharm Ltd."",
    ""street"": ""30 Novopharm Court"",
    ""city"": ""Toronto"",
    ""province"": ""ON"",
    ""country"": ""Canada"",
    ""postal_code"": ""M1B 2K3""
  },
  ""date"": ""JUN 03 2008"",
  ""product_name"": ""NOVO-BENZYDAMINE"",
  ""medicinal_ingredients"": ""Benzylamine Hydrochloride"",
  ""reason_for_submission"": ""New Manufacturer and Product Name"",
  ""species"": ""Local Anaesthetic"",
  ""drug_identification_number_route_form_strength"": ""02310422 (BUC, ORL, MWH, SOL, 1.5 mg/mL)"",
  ""canadian_reference_product"": """",
  ""authorizing_official"": {
    ""name"": ""Supriya Sharma MD MPH FRCPC"",
    ""title"": ""Director General / Direction générale"",
    ""division"": ""Therapeutic Products Directorate"",
    ""directorate"": """"
  }
}",TRUE,NA,121722,121722,JUN 03 2008,NOVO-BENZYDAMINE,Benzylamine Hydrochloride,New Manufacturer and Product Name,Local Anaesthetic,"02310422 (BUC, ORL, MWH, SOL, 1.5 mg/mL)",,Novopharm Ltd.,30 Novopharm Court,Toronto,ON,Canada,M1B 2K3,Supriya Sharma MD MPH FRCPC,Director General / Direction générale,Therapeutic Products Directorate,
